PageValues,ProductRelated,ProductRelated_Duration,ExitRates,Month,TrafficType,Revenue
0.0,3,71.16666667,0.083333333,Nov,3,1
0.0,48,4293.833333,0.034166667,Nov,2,0
0.0,10,107.2,0.027272727,Oct,20,0
0.0,4,50.0,0.075,May,4,0
0.0,11,1568.5,0.036363636,Nov,2,0
0.0,2,58.0,0.1,Nov,6,0
3.464444066,124,3959.145344,0.014283416,Nov,2,1
0.0,5,143.5,0.04,Mar,3,0
0.0,25,397.8846154,0.033504762,Mar,1,0
0.0,24,1183.826667,0.005128205,Jul,2,0
0.0,9,437.4,0.027272727,Jul,5,0
0.0,6,328.0,0.015384615,Mar,2,0
0.0,31,1066.0,0.014285714,May,6,0
30.04921703,24,1123.246667,0.017391304,Sep,2,1
0.0,27,393.7888889,0.032193939,Nov,11,0
34.97250838,13,562.25,0.015384615,Nov,2,1
0.0,3,1666.5,0.033333333,Nov,3,0
0.0,25,1040.75,0.024266667,Mar,2,0
0.0,80,3313.073936,0.059636655,Nov,2,0
0.0,27,955.525,0.022222222,Nov,1,0
0.0,1,0.0,0.2,Jul,4,0
0.0,7,55.0,0.114285714,Mar,1,0
0.0,8,866.0,0.058333333,Dec,6,0
0.0,10,246.7916667,0.008333333,May,3,0
0.0,134,5889.730504,0.053431066,Nov,3,0
0.0,9,257.9,0.044444444,Jun,20,0
0.0,1,0.0,0.2,Jun,3,0
0.0,1,0.0,0.2,May,3,0
0.0,7,87.71428571,0.089285714,Mar,3,0
0.0,5,134.5,0.024,Nov,3,0
0.0,21,507.2916667,0.031944444,Nov,1,1
0.0,1,0.0,0.2,Mar,1,0
0.0,5,36.0,0.033333333,Mar,11,0
0.0,1,0.0,0.2,Dec,1,0
54.16451768,38,2508.413853,0.00745614,Nov,2,1
20.60235987,65,2130.447802,0.024589744,Nov,1,0
0.0,37,1505.166667,0.005263158,Mar,8,0
49.388,10,1331.0,0.022222222,May,4,1
0.0,1,0.0,0.2,Mar,10,0
0.0,5,210.0,0.16,Mar,1,0
0.0,8,102.75,0.066666667,Dec,6,0
0.0,3,16.0,0.1,Mar,3,0
0.0,13,167.5,0.035897436,Jul,1,0
69.7132141,15,377.5,0.002040816,Nov,20,0
0.0,47,3954.95,0.023714286,Nov,2,0
0.0,6,130.0,0.025,Mar,2,0
0.0,6,204.4,0.028571429,Oct,5,0
0.0,15,1559.6,0.033846154,Mar,1,0
0.0,2,17.0,0.15,May,2,0
15.43344,14,333.6,0.01,Mar,2,1
0.0,19,809.1666667,0.051578947,May,3,0
0.0,14,422.1666667,0.023809524,Dec,2,0
0.0,1,0.0,0.2,Mar,1,0
0.0,22,2386.0,0.020289855,Dec,2,1
0.0,30,684.6,0.041935484,Aug,1,0
0.0,26,934.15,0.034567901,Dec,3,0
0.0,13,1610.916667,0.007142857,Mar,3,0
0.0,2,44.0,0.05,Mar,3,0
0.0,4,145.0,0.04,May,6,0
0.0,21,840.2863203,0.010763889,Oct,2,0
0.0,76,1777.520455,0.025492063,Nov,10,0
16.9796231,19,1475.166667,0.043333333,Nov,10,0
0.0,35,584.3083333,0.008571429,Dec,1,0
20.15710234,61,1335.737854,0.002,Nov,2,1
0.0,1,0.0,0.2,May,15,0
0.0,62,1200.354444,0.023655914,Nov,1,0
5.316109207,31,910.04,0.052020202,Jul,1,0
0.0,17,775.3333333,0.045098039,Nov,1,1
0.0,17,1302.5,0.016666667,Mar,10,0
0.0,11,335.0,0.060606061,Nov,13,0
23.61948148,32,2423.75,0.021296296,May,4,1
0.0,61,1749.842262,0.02894958,Nov,3,0
9.013011371,291,12065.18135,0.008659512,May,4,0
0.0,39,1208.333333,0.01025641,Nov,1,0
0.0,8,142.0,0.05,Mar,3,0
0.0,9,248.05,0.01875,Sep,4,0
10.98707143,29,826.85,0.029591837,May,4,1
0.0,28,2529.75,0.088271605,May,1,0
0.0,6,48.0,0.066666667,Nov,1,0
0.0,18,362.5,0.013333333,Dec,2,0
3.485352521,41,1919.24523,0.03167916,May,6,0
36.54680355,23,1280.45,0.008695652,Dec,2,1
0.0,34,1401.458333,0.023529412,Nov,11,1
4.215363542,102,6684.520952,0.017363636,Sep,1,0
0.0,18,1107.466667,0.029444444,May,3,0
0.0,31,1108.653333,0.012121212,Sep,13,0
0.0,6,21.0,0.033333333,May,3,0
1.37270775,304,11250.48672,0.018717242,Nov,2,1
0.0,71,3401.050687,0.026238576,Nov,2,0
0.0,117,3228.502137,0.018995891,Nov,2,0
0.0,13,381.6166667,0.011904762,Oct,2,0
0.0,6,125.0,0.057142857,Dec,1,0
0.0,35,1776.083333,0.011428571,Dec,1,0
0.0,3,2251.28,0.137426901,Nov,13,0
0.0,5,1474.5,0.02,May,3,0
10.89761784,21,479.5857143,0.010555556,Oct,2,1
0.0,14,376.0,0.040625,Nov,11,1
0.0,76,1464.209618,0.01785746,Aug,4,0
0.0,28,425.0969048,0.002380952,Oct,11,0
0.0,16,657.1666667,0.025,May,11,0
0.0,12,429.0,0.016666667,Nov,8,0
0.0,1,0.0,0.2,Mar,1,0
2.341419718,67,3872.50942,0.04474971,May,2,0
3.885233567,86,1618.40328,0.022043153,Jul,4,1
20.6672459,49,1465.555338,0.023755148,Nov,1,1
0.0,92,2710.570238,0.026417863,May,3,0
0.0,1,0.0,0.2,Nov,3,0
0.0,45,2028.172619,0.020652174,Dec,2,0
0.0,16,375.9166667,0.007142857,Dec,2,0
0.0,2,0.0,0.133333333,Jun,3,0
0.0,8,101.75,0.075,Nov,2,0
0.0,41,716.7916667,0.041481481,Nov,2,0
0.0,14,837.375,0.011481481,Nov,8,1
0.0,79,1562.866667,0.02124774,May,13,0
0.0,4,40.0,0.05,May,3,0
0.0,23,343.6666667,0.05,May,6,0
0.0,13,495.0,0.028571429,Mar,1,0
0.0,12,190.5,0.109090909,Dec,1,0
17.05922581,32,673.125,0.010056926,May,4,1
52.70052142,16,608.8333333,0.026666667,Mar,11,1
6.673695652,45,3141.258333,0.040017253,May,3,1
0.0,28,710.9083333,0.012903226,May,3,0
0.0,2,63.0,0.05,Mar,1,0
0.0,17,391.8666667,0.029411765,May,1,0
28.794,16,630.5,0.00625,May,11,1
0.0,12,354.0,0.018181818,May,2,0
0.0,23,684.5,0.044927536,May,6,0
0.0,8,29.16666667,0.1,Dec,2,0
0.0,11,424.5957143,0.055833333,Aug,1,0
0.0,5,454.5,0.00625,Dec,2,0
22.02071582,38,1342.434295,0.022542075,Nov,2,1
0.0,41,1444.166667,0.026829268,May,4,0
0.0,6,129.5,0.033333333,Dec,11,0
0.0,9,229.8833333,0.014285714,Oct,2,0
5.078114943,25,687.5333333,0.014022989,May,4,0
0.0,16,641.5,0.0375,May,1,0
0.0,1,0.0,0.2,Nov,10,0
0.0,7,182.5,0.076190476,Nov,13,0
0.0,6,66.5,0.111111111,May,4,0
0.0,6,92.7,0.02,Jul,3,0
0.0,11,316.6666667,0.027272727,Feb,1,0
0.0,9,314.9,0.04,Mar,9,0
0.0,4,26.5,0.05,Mar,2,0
0.0,2,0.0,0.2,Mar,3,0
0.0,21,452.8141026,0.047238095,May,3,0
0.0,10,219.5,0.027272727,Dec,11,0
0.0,8,227.0,0.05,May,13,0
0.0,24,1884.7,0.068,Sep,13,0
0.0,26,982.8333333,0.008,May,1,0
18.50321705,42,443.4990476,0.022666667,Jul,1,1
0.0,40,1530.248485,0.029795821,Mar,2,0
33.53327578,22,869.9,0.026388889,Mar,10,1
0.0,13,420.0,0.030769231,Dec,2,0
0.0,11,161.0,0.018181818,May,1,0
0.0,9,462.5,0.0875,May,3,0
16.68711526,64,1876.333333,0.014251208,Dec,2,0
0.0,62,1471.858333,0.080437158,May,13,0
0.0,57,4312.225,0.031964286,Nov,2,0
0.0,68,2435.74375,0.01555896,Dec,2,0
7.609371429,35,888.3333333,0.024285714,May,3,1
62.76294758,17,1059.575,0.011764706,Nov,2,1
54.98,15,292.6944444,0.005128205,May,4,1
0.0,26,955.375,0.008333333,Dec,2,0
0.0,7,67.33333333,0.097142857,May,3,0
0.0,3,66.5,0.1,May,3,0
0.0,1,4.0,0.016666667,May,5,0
0.0,43,1286.916667,0.01037037,Dec,1,0
0.0,40,1115.878205,0.003216374,May,11,0
0.0,47,981.6014286,0.006818182,Aug,3,0
0.0,17,566.5666667,0.0,Jul,2,0
0.0,2,0.0,0.2,Mar,10,0
0.0,7,248.0,0.080952381,Nov,13,0
0.0,2,69.5,0.1,Nov,11,0
0.0,14,862.7916667,0.02,Nov,10,0
0.0,5,118.75,0.08,Dec,8,0
0.0,1,0.0,0.2,Dec,8,0
0.0,3,60.4,0.133333333,Jun,1,0
0.0,18,222.3,0.025,Jun,1,0
0.0,62,1918.966667,0.022246642,Aug,4,0
0.0,4,2528.0,0.066666667,Mar,1,0
48.45370723,67,4868.0,0.003174603,Dec,2,1
0.0,63,1621.152083,0.023447941,May,1,0
0.0,23,659.6361111,0.056586058,Nov,1,1
11.80233651,50,2871.262932,0.008161036,May,2,0
0.0,10,0.0,0.2,May,13,0
82.4326349,24,1021.2,0.022619048,Dec,1,0
0.0,25,510.38,0.023076923,Oct,1,0
0.0,6,198.75,0.023333333,Nov,3,0
11.70614611,26,1905.078571,0.0346,Nov,1,1
0.0,32,556.6,0.039583333,Mar,1,0
0.0,21,1586.333333,0.033333333,May,2,0
0.0,59,3036.4,0.021186441,Mar,13,0
0.0,62,2337.196667,0.023911007,Aug,1,0
0.0,34,1062.704762,0.013719827,Sep,2,0
0.0,14,310.0,0.064285714,May,3,0
0.0,30,1307.666667,0.0359375,May,2,0
0.0,9,205.5,0.004444444,Nov,3,0
0.0,55,3165.958333,0.032620545,Dec,1,0
1.625051033,349,6879.801826,0.004306345,Nov,10,0
0.0,9,719.5833333,0.055555556,Nov,2,0
0.0,1,0.0,0.2,Feb,4,0
19.4281,15,743.6666667,0.03,May,2,1
0.0,7,950.0,0.020833333,May,3,0
0.0,1,0.0,0.2,Dec,20,0
0.0,42,2385.666667,0.035833333,Jul,1,0
0.0,15,188.5,0.007142857,May,2,0
0.0,13,142.0,0.013333333,Mar,8,0
16.94643793,46,3087.0,0.021383648,Mar,8,1
39.038442,23,1107.267857,0.069393939,Dec,2,0
19.9656361,32,1427.676667,0.021875,Sep,4,1
0.0,6,65.66666667,0.1,May,3,0
0.0,14,224.3916667,0.063265306,Nov,2,0
0.0,6,815.0,0.044444444,May,4,0
0.0,28,2743.216667,0.042528736,Mar,1,0
20.08902391,18,4916.583333,0.018636364,Nov,1,1
0.0,88,2765.444444,0.014772727,May,2,0
0.0,89,1638.888095,0.040659551,May,11,0
0.0,122,6919.899495,0.022008376,Dec,2,0
0.0,7,451.8333333,0.076190476,Mar,3,0
0.0,2,35.5,0.066666667,May,1,0
5.907475939,104,8130.964914,0.01763475,Nov,2,1
0.0,35,572.9761905,0.014414414,Dec,3,0
0.0,34,1491.775,0.024793388,Nov,11,1
0.129676893,98,2138.481263,0.017985395,Jul,2,0
0.0,3,222.0,0.133333333,May,3,0
38.00063931,87,1197.700198,0.002352941,Nov,2,1
0.0,15,387.4,0.004166667,Jun,2,0
88.84365062,7,131.8,0.02,Oct,2,1
0.0,30,585.8,0.002083333,Nov,10,0
0.0,16,1851.5,0.041176471,May,1,0
0.0,44,1026.450758,0.037364341,Dec,3,0
0.0,22,1327.666667,0.032359307,Nov,2,1
5.167133333,25,773.5595238,0.027572016,May,2,1
30.20357704,3,294.7,0.0,Nov,2,1
0.0,11,329.6833333,0.023076923,Dec,2,0
0.0,6,197.5,0.022222222,May,2,0
47.83758971,50,1241.75,0.008163265,Nov,2,1
62.866,30,513.9404762,0.01,May,13,0
0.0,27,1747.7,0.025641026,Oct,1,0
0.0,8,97.0,0.025,Nov,2,1
0.0,13,279.8333333,0.00625,Nov,2,0
0.0,34,4566.238095,0.059220779,May,3,0
0.0,42,1185.666667,0.004761905,Mar,1,0
0.0,16,453.4,0.011403509,Jul,4,0
16.19731984,23,2128.704568,0.020425941,Oct,20,0
0.0,4,107.25,0.025,Dec,3,0
0.0,72,2347.716667,0.037793427,May,13,0
0.0,5,74.5,0.08,May,3,0
11.19263415,32,879.9166667,0.030226481,May,4,0
0.0,12,1138.25,0.048717949,Dec,3,0
1.089771303,67,1564.444444,0.022549176,May,3,0
18.11148387,31,866.7,0.034101382,May,1,1
4.247372093,38,2311.090909,0.022868217,May,3,0
0.0,9,272.5,0.011851852,Feb,3,0
0.0,3,127.6,0.025,Dec,2,0
0.0,5,189.4166667,0.016666667,Dec,11,0
0.0,1,0.0,0.2,May,3,0
0.0,30,484.672619,0.018965517,Mar,1,0
0.0,1,0.0,0.2,May,13,0
0.0,41,1678.4,0.046893939,Jun,1,0
0.0,4,67.0,0.05,May,3,0
27.31414742,38,2436.605534,0.035895135,Jul,2,0
0.0,1,0.0,0.2,Nov,13,0
42.19732111,54,1935.06131,0.022222222,Dec,2,1
0.0,61,1037.807143,0.027115142,May,2,0
0.0,29,1433.634921,0.018932412,Nov,2,0
0.0,12,293.5,0.035897436,May,3,0
0.0,30,597.6330532,0.005925926,Nov,11,0
0.0,15,695.4,0.028571429,Mar,1,0
0.0,1,0.0,0.2,Mar,1,0
112.4406212,39,1110.966667,0.010992908,Sep,2,0
0.0,1,0.0,0.2,May,15,0
0.0,11,188.4583333,0.009090909,Nov,8,0
0.0,52,2004.708333,0.019337607,Dec,1,0
0.0,20,1722.866667,0.075,May,1,0
0.0,7,205.8566667,0.035555556,Jul,2,0
0.0,58,2174.708333,0.015229885,Nov,1,1
0.0,1,0.0,0.2,Mar,2,0
0.0,4,82.0,0.05,Nov,1,0
7.267034211,58,2801.75119,0.016374269,Dec,2,0
0.0,18,407.5,0.02,May,5,0
0.0,17,945.0108696,0.023889556,Mar,10,0
0.0,2,262.0,0.15,May,4,0
0.624510388,121,4218.074847,0.026514442,Dec,2,0
0.0,5,86.0,0.0125,Mar,3,0
0.0,18,434.5833333,0.011764706,Dec,2,0
6.064425698,23,1061.816667,0.022916667,Nov,2,0
1.483746347,29,1293.652222,0.020570175,Aug,2,0
0.0,13,852.2,0.18034188,Aug,13,0
12.455,29,569.1666667,0.01957672,May,2,1
0.0,11,276.0,0.011111111,May,1,0
0.0,5,103.5,0.04,Dec,2,0
0.0,19,194.75,0.031578947,Dec,1,0
0.0,4,129.5,0.05,Dec,20,0
0.0,35,990.9191176,0.045365079,May,4,0
109.9124051,68,809.2456349,0.005970149,Mar,2,1
0.0,58,1645.966667,0.036607143,May,1,0
0.0,43,778.6437229,0.023197087,Jul,3,0
2.480024644,26,1210.917778,0.014814815,Nov,1,1
12.15713406,8,188.3,0.014285714,Sep,4,0
21.26632526,42,602.8833333,0.004365079,Sep,1,0
0.0,13,1041.75,0.027272727,Dec,2,0
0.0,26,1325.833333,0.025641026,Dec,1,0
0.0,24,381.3583333,0.0225,Dec,1,0
0.0,49,1088.636905,0.029589443,Jun,3,0
0.838988251,78,5526.080123,0.010699588,Nov,1,0
10.782,12,777.5,0.015555556,Mar,2,1
0.0,5,60.0,0.053333333,Dec,20,0
23.51024736,30,735.5833333,0.024137931,Dec,1,0
0.0,10,391.85,0.046984127,Mar,3,0
0.0,12,252.75,0.016666667,Dec,3,0
0.0,7,137.6,0.0375,Aug,5,0
0.0,19,707.2666667,0.035714286,May,2,0
18.844,46,1687.85,0.011111111,May,4,0
0.0,42,539.227381,0.011281179,Jul,4,1
0.0,227,12460.67006,0.014819782,Nov,2,0
0.0,24,809.4333333,0.021333333,Aug,3,0
0.0,4,47.0,0.125,Mar,3,0
0.0,1,0.0,0.2,Dec,2,0
0.0,34,944.297619,0.0125,May,6,0
0.0,6,43.7,0.057142857,Oct,2,0
0.0,16,374.5,0.03627451,Nov,1,0
38.88816225,20,540.75,0.004166667,Nov,2,1
0.0,3,41.0,0.033333333,Mar,3,0
0.0,13,574.6666667,0.061538462,Mar,1,0
0.0,14,121.0,0.116666667,May,13,0
0.0,35,871.8333333,0.002631579,Oct,2,0
0.0,39,794.16,0.012820513,Sep,4,0
6.1287875,40,1239.949603,0.026035354,May,3,1
0.0,204,9143.435714,0.015384615,May,4,0
0.0,6,78.75,0.066666667,Nov,3,0
0.0,59,3296.55,0.0265,Jul,13,0
0.0,108,3279.238428,0.030709877,Nov,1,0
0.0,109,1370.127838,0.019698317,Jul,3,0
2.734351538,65,732.0916667,0.0203125,Dec,2,1
30.60955642,57,1813.250382,0.011897547,Nov,2,1
0.0,5,111.25,0.033333333,Nov,20,0
16.98117776,22,1032.75,0.019230769,Nov,10,0
0.0,6,48.33333333,0.075,May,6,0
0.0,10,166.1666667,0.05,Dec,2,0
0.0,9,430.5,0.015384615,Mar,2,0
6.344631767,15,1386.35,0.02747619,Aug,4,0
0.0,11,239.5833333,0.016666667,Nov,1,0
0.0,85,3881.79359,0.039115224,Nov,2,0
0.0,100,3457.285317,0.028231293,Nov,2,0
0.0,3,121.5,0.007407407,Nov,2,0
0.0,38,2277.555556,0.004761905,Dec,2,0
0.0,36,1837.966667,0.044423559,May,11,0
86.57772177,122,3492.316304,0.015792367,Nov,3,0
0.0,6,38.5,0.1,Nov,1,0
0.0,2,0.0,0.2,Dec,1,0
0.0,12,977.5333333,0.015384615,Dec,2,0
0.0,10,68.0,0.045454545,May,3,0
0.0,70,2678.055238,0.005868545,Jul,2,0
0.0,16,982.6,0.005263158,Nov,20,0
0.0,2,135.0,0.1,Mar,2,0
1.81635021,58,1076.073649,0.022653941,Sep,2,0
0.0,10,155.0,0.045454545,May,1,0
0.0,21,371.0,0.00952381,Nov,13,0
23.33239205,21,587.9166667,0.031666667,Nov,10,0
0.0,87,3220.336667,0.01954023,Jun,1,1
0.0,3,96.5,0.022222222,Mar,3,0
4.945717395,27,1333.8,0.029032258,Nov,6,0
0.0,10,299.5,0.063095238,Jul,1,0
0.0,19,447.7166667,0.011111111,Sep,2,0
0.0,1,0.0,0.2,May,4,0
78.56959864,7,189.2,0.014285714,Sep,2,1
0.0,6,181.0,0.016666667,May,3,0
0.0,9,88.95,0.004761905,May,3,0
7.880478261,45,1754.0,0.014534161,May,6,0
20.33155364,14,552.48,0.016140351,Aug,6,0
0.0,78,1781.69697,0.015811966,Mar,3,0
70.31635146,9,208.8333333,0.015384615,Nov,2,1
0.0,5,66.5,0.028571429,Dec,20,0
0.0,1,0.0,0.2,Dec,2,0
0.0,18,436.6,0.008695652,Nov,2,0
3.836079931,41,1430.25,0.009929078,Dec,7,1
0.0,5,156.5,0.013333333,Nov,1,1
0.0,94,4620.088889,0.010752688,Dec,2,0
0.0,1,0.0,0.2,May,3,0
0.0,378,12003.31758,0.023352993,Nov,2,0
22.93531071,22,526.0281385,0.032738095,May,2,0
0.0,13,364.35,0.015384615,May,3,0
0.0,13,1316.533333,0.05,Aug,4,0
0.0,29,5198.533333,0.019892473,May,2,0
0.0,1,0.0,0.2,Dec,1,0
0.0,7,68.75,0.025,Mar,2,0
0.0,40,765.0416667,0.023436807,Dec,2,0
0.0,33,920.4,0.013513514,Oct,5,0
0.0,12,209.0,0.02,Sep,2,0
0.0,16,299.5,0.005555556,Dec,2,0
0.0,6,99.0,0.083333333,May,2,0
0.0,15,2026.47619,0.07254902,May,1,0
61.58171224,60,1995.416667,0.003389831,Nov,7,1
0.0,13,385.3,0.027083333,Sep,5,0
0.0,0,0.0,0.1,Oct,5,0
0.0,27,1165.95,0.044444444,Dec,1,0
1.033757336,414,23888.81,0.027062016,Sep,13,0
0.0,9,167.0,0.066666667,May,3,0
0.0,62,944.4055556,0.015591398,Jun,3,0
0.0,4,9.0,0.15,Mar,1,0
10.99901844,8,261.8,0.04,Sep,1,0
0.0,24,845.8333333,0.022,Dec,3,0
0.0,19,216.1666667,0.058730159,May,3,0
0.0,2,222.0,0.1,Feb,2,0
0.0,10,70.93333333,0.016666667,Sep,5,0
0.0,108,2793.733084,0.019205066,Nov,3,1
0.0,19,1883.5,0.021052632,Mar,3,0
0.0,19,392.0,0.052631579,Mar,1,0
0.0,24,718.9566667,0.003448276,Oct,4,0
0.0,9,546.0,0.02,Mar,2,0
5.911452178,86,2041.23355,0.00786268,Nov,2,1
5.185165143,70,2218.276547,0.035693651,May,2,0
7.826836353,63,1108.369762,0.002786596,Aug,2,1
0.0,9,138.5,0.047619048,May,2,0
0.0,1,0.0,0.2,May,5,0
0.0,31,4374.416667,0.025098039,Dec,1,0
0.0,32,1350.391667,0.017877551,Mar,8,0
0.0,33,1440.933333,0.027210884,Dec,1,0
0.0,10,377.5,0.06,May,11,0
0.0,14,634.0,0.013333333,May,15,0
0.0,11,145.0,0.036363636,Nov,10,0
0.0,13,214.6922078,0.028759666,May,2,0
32.3171163,18,375.5547619,0.0125,Nov,3,1
0.0,8,65.0,0.05,May,13,0
0.0,20,1985.0,0.055,Mar,1,0
22.13419743,20,991.5,0.013043478,Dec,2,1
15.02583766,70,1675.525366,0.026731602,May,11,0
0.0,11,213.0,0.066666667,Nov,13,0
0.0,60,2719.654762,0.012080406,Dec,2,0
17.19073913,40,1190.4,0.012318841,May,11,0
0.0,26,852.7666667,0.024166667,May,1,0
8.488518519,70,2860.5,0.025308642,May,3,0
0.0,48,4346.916667,0.034791667,May,13,0
0.0,20,197.3777778,0.0525,Feb,1,0
0.0,39,983.1388889,0.017599068,Nov,3,0
0.0,10,63.6,0.090909091,Sep,3,0
0.0,27,1009.375,0.040740741,Nov,2,1
5.942025641,146,7253.676493,0.020305773,May,1,0
0.0,8,55.3,0.025,Jul,3,0
0.0,11,577.0,0.027272727,Feb,1,0
0.0,5,131.0,0.013333333,Mar,9,0
8.960896465,131,2749.058333,0.017682257,May,1,0
0.0,7,354.5,0.04,Nov,8,0
0.0,2,11.0,0.075,Dec,8,0
0.0,7,305.5,0.028571429,Nov,3,0
0.0,8,427.75,0.0125,Dec,2,0
0.0,93,2243.666667,0.031501832,Mar,1,0
0.0,6,223.3333333,0.008333333,May,2,0
0.0,27,548.2833333,0.025308642,Dec,2,0
5.770959977,75,3537.991667,0.027362361,Mar,1,0
0.0,20,219.3333333,0.011666667,Mar,2,0
0.0,16,765.4454545,0.006,May,1,0
0.0,18,1181.198413,0.048235294,Mar,1,0
246.7585902,62,4402.25,0.001041667,Oct,2,0
0.0,9,144.0666667,0.0,Oct,3,0
0.0,1,0.0,0.2,Nov,1,0
0.0,15,2653.5,0.04,Sep,1,0
3.085103642,94,6186.17226,0.03820917,Jul,13,0
60.01343064,10,361.5,0.02,Dec,1,1
0.0,2,70.75,0.00952381,Dec,10,0
12.02904527,66,2436.106169,0.034560698,Nov,6,0
0.0,3,135.0,0.066666667,Feb,3,0
0.0,23,1033.0,0.0375,Dec,2,0
0.0,33,689.202381,0.027020202,Dec,2,0
17.24870115,52,1859.083333,0.018390805,May,13,1
0.0,26,338.2333333,0.078269231,May,2,0
0.0,12,1638.5,0.116666667,May,13,0
0.0,26,2351.7,0.034666667,May,3,0
0.0,42,1076.977778,0.029430894,May,1,0
67.39709637,139,6566.867562,0.015531015,Nov,2,0
0.0,7,270.75,0.057142857,Dec,2,0
0.0,1,0.0,0.2,Mar,1,0
0.0,41,1282.5,0.007142857,Mar,2,0
27.23866195,36,2517.0,0.005405405,Mar,2,1
0.0,8,143.2,0.029166667,Nov,2,0
0.0,23,835.5833333,0.022727273,Nov,10,0
0.0,13,454.5,0.016666667,May,13,0
0.0,14,1539.0,0.030769231,May,2,0
20.74935126,9,154.8,0.03030303,Nov,2,1
0.0,86,2554.562381,0.041100372,Sep,1,0
0.0,51,769.9928571,0.004081633,May,2,0
0.0,37,1517.75,0.041869919,May,6,0
21.22386735,41,1284.663492,0.032653061,Mar,1,0
0.0,9,272.0,0.073333333,May,4,0
0.0,102,3085.620238,0.024392801,Nov,2,1
0.0,9,148.3333333,0.058,May,3,0
23.79060609,3,62.4,0.05,Aug,3,1
0.0,18,213.1714286,0.003921569,Oct,2,0
0.0,7,117.0,0.028571429,May,1,0
0.0,7,64.0,0.022222222,Dec,2,0
0.0,24,359.63,0.042342342,Sep,4,0
0.0,13,909.5,0.014285714,Mar,10,0
3.74015068,71,1260.441758,0.008792271,Nov,1,1
2.767055125,117,1953.537512,0.007295031,Aug,4,0
119.6414737,111,2748.624538,0.006678351,May,3,0
0.0,3,200.0,0.05,Dec,8,0
0.0,28,627.6542857,0.008214286,Sep,2,0
15.03328131,74,2396.690316,0.020349845,Mar,1,0
0.0,22,375.75,0.056349206,May,6,0
32.73373471,5,59.4,0.00952381,Nov,5,0
0.0,60,3451.751515,0.011565934,Mar,1,0
20.82613173,20,593.7019802,0.005364455,Nov,5,1
0.0,17,1723.0,0.003921569,May,4,0
0.0,4,56.0,0.15,May,3,0
0.0,1,0.0,0.2,Mar,9,0
8.421921428,190,3679.128882,0.005951258,Dec,3,0
0.0,8,132.2333333,0.007407407,May,18,0
0.0,54,1306.151974,0.012962963,Mar,1,0
0.0,12,770.25,0.033333333,Dec,8,0
0.0,7,93.66666667,0.04,Mar,3,0
0.0,71,2487.061777,0.015591693,Nov,11,0
0.0,74,3487.12471,0.009519461,Nov,3,0
0.0,11,71.35,0.002352941,Aug,2,0
0.0,13,143.0,0.138461538,May,13,0
0.0,12,465.25,0.016666667,Dec,2,0
0.0,10,158.75,0.02,Nov,2,0
20.2453697,51,1403.841919,0.009090909,May,2,0
0.0,38,1663.683333,0.022972973,Mar,1,0
0.0,116,5389.883333,0.020786749,Nov,1,0
0.0,16,191.0714286,0.0125,Mar,10,0
0.0,21,719.7380952,0.010434783,Mar,3,0
0.0,4,103.5,0.05,Nov,6,0
0.0,20,929.3333333,0.015333333,Dec,2,0
0.0,43,3606.088889,0.043951451,Dec,1,0
0.0,7,203.5,0.033333333,Mar,9,0
0.0,13,687.5,0.033333333,May,6,0
0.0,41,1053.841565,0.014327278,Nov,1,0
0.0,7,286.7,0.008333333,Aug,3,0
22.80152439,34,1469.702381,0.02398374,Mar,2,0
0.0,30,709.8333333,0.046666667,Mar,1,0
0.0,247,10415.32566,0.029681426,Nov,1,0
0.0,8,121.375,0.025,Dec,2,0
0.0,20,679.5666667,0.006349206,Nov,3,0
0.0,24,1282.953333,0.049565217,Nov,1,0
0.0,5,64.0,0.1,Sep,2,0
0.0,1,0.0,0.2,Mar,1,0
0.0,16,487.6666667,0.026315789,May,3,0
12.32661404,53,5504.695238,0.031446886,Nov,1,1
0.0,30,1370.833333,0.066781609,May,4,0
0.0,4,36.0,0.15,May,3,0
41.64590199,33,1804.011111,0.005022447,Nov,2,1
1.469693253,162,8596.669979,0.012349829,Dec,2,0
0.0,36,2928.777778,0.021052632,May,5,0
0.0,21,654.5,0.031818182,May,3,0
21.74053053,64,1991.822567,0.022398206,Nov,2,0
0.0,6,92.0,0.066666667,Mar,10,0
0.0,46,944.2333333,0.017391304,May,3,0
0.0,19,539.15,0.003947368,Nov,3,0
0.0,45,2674.339216,0.020139353,Nov,1,0
33.11000268,24,760.7632353,0.020512821,Nov,2,1
0.0,20,525.6666667,0.004545455,May,2,0
0.0,17,318.0730159,0.035397453,Mar,2,0
0.0,24,530.0,0.01,May,4,0
0.0,1,0.0,0.2,Mar,1,0
0.0,5,0.0,0.2,May,13,0
55.31956658,7,276.1666667,0.05,Nov,8,0
0.0,105,2062.443592,0.020275689,May,4,0
0.0,27,352.0833333,0.022222222,May,3,0
9.055465887,82,4729.065909,0.014544651,Nov,2,1
2.848312236,12,304.7,0.038596491,Jun,4,1
258.5498732,73,891.568795,0.0,Sep,2,1
0.0,21,406.8,0.009937888,May,3,0
0.0,1,56.5,0.1,Nov,3,0
0.0,67,1207.653333,0.047826279,Aug,1,0
0.0,17,221.2,0.001754386,Mar,2,0
0.0,17,1394.666667,0.029761905,Mar,6,0
0.0,15,1728.321429,0.016428571,Mar,1,0
0.0,8,185.5,0.0375,May,2,0
0.0,11,263.6,0.003571429,Mar,9,0
